traffic_volume,weather,speed,accident,congestion_level
1980,clear,37.0644,0,high
1248,clear,60.7572,0,medium
1756,clear,48.7004,0,high
557,clear,81.4115,0,low
473,fog,56.2633,0,low
687,clear,78.307,0,medium
1661,clear,56.6462,0,high
475,clear,87.1647,0,low
1468,clear,58.0686,0,high
1605,clear,53.3598,0,high
657,rain,67.4945,0,medium
966,rain,53.048,0,medium
883,clear,73.0804,0,medium
751,clear,80.9982,0,medium
1602,rain,35.8188,0,high
557,clear,84.4118,0,low
104,clear,96.8834,0,low
1222,clear,68.9626,0,medium
781,clear,71.4442,0,medium
1567,clear,64.3292,0,high
294,clear,79.2175,0,low
1449,clear,54.2852,0,high
1334,clear,56.9811,0,medium
488,clear,84.9893,0,low
114,clear,99.1497,0,low
387,clear,87.6199,0,low
1028,clear,67.6926,0,medium
373,snow,58.5456,0,low
232,clear,91.482,0,low
1205,rain,47.7409,0,medium
1677,rain,39.5824,0,high
317,fog,63.201,0,low
268,clear,96.5925,0,low
167,fog,74.5717,1,low
1715,rain,38.9745,0,high
520,fog,56.302,0,low
819,fog,46.3512,0,medium
1004,clear,62.8669,0,medium
856,clear,75.3463,0,medium
327,clear,82.2764,0,low
1881,clear,46.0947,0,high
184,fog,66.7347,1,low
570,fog,59.862,0,low
1306,clear,58.2277,0,medium
1094,clear,68.2818,0,medium
1384,clear,54.285,0,medium
1667,clear,43.0505,0,high
1612,fog,25.3985,0,high
1767,clear,49.1544,0,high
497,fog,63.1107,0,low
480,snow,55.5221,0,low
1396,clear,61.5793,0,medium
188,rain,72.6043,0,low
1869,clear,42.7965,0,high
324,clear,85.5717,0,low
1307,clear,64.4948,0,medium
669,clear,80.2124,0,medium
731,fog,50.8462,0,medium
672,fog,59.1112,0,medium
802,rain,69.2232,0,medium
1914,rain,15.0003,0,high
1736,fog,21.4423,0,high
1693,clear,57.6745,0,high
930,clear,71.6967,0,medium
651,clear,86.0169,0,medium
723,clear,75.593,0,medium
1038,clear,62.0122,0,medium
1584,clear,57.5979,0,high
1054,clear,67.6964,0,medium
999,fog,44.556,0,medium
984,clear,67.4114,0,medium
734,clear,75.1146,0,medium
913,clear,67.5043,0,medium
1001,clear,70.5283,0,medium
1478,rain,48.9983,0,high
547,clear,84.9073,0,low
1240,fog,35.2433,0,medium
189,clear,88.4224,0,low
102,clear,97.2161,0,low
1523,clear,46.9632,0,high
424,snow,45.5851,0,low
416,rain,68.4434,0,low
1478,clear,54.1129,0,high
118,clear,99.6546,0,low
712,rain,65.3548,0,medium
1925,rain,29.4514,0,high
507,rain,83.7663,0,low
1148,clear,71.4295,0,medium
1202,clear,69.6195,0,medium
1349,clear,62.7653,0,medium
1793,fog,10.8792,0,high
1991,rain,15.3634,0,high
307,clear,96.0834,0,low
869,clear,73.0879,0,medium
873,clear,83.6022,0,medium
1981,clear,39.8142,0,high
454,clear,89.9128,0,low
278,rain,81.6006,0,low
261,fog,70.9418,0,low
1474,clear,53.6599,0,high
580,clear,83.5323,0,low
753,clear,79.4982,0,medium
1381,clear,55.166,0,medium
173,rain,74.0305,0,low
1539,clear,58.007,0,high
879,clear,79.1167,0,medium
1926,fog,12.9016,1,high
174,rain,81.3157,0,low
873,clear,76.7224,0,medium
1479,rain,41.841,0,high
776,fog,49.7198,0,medium
667,clear,75.2495,0,medium
272,clear,94.4771,0,low
762,clear,82.3046,0,medium
155,clear,112.2002,0,low
1592,clear,44.0321,0,high
1838,clear,42.8063,0,high
560,rain,58.4913,0,low
1415,clear,48.9974,0,high
1137,fog,40.1263,0,medium
1263,rain,46.3729,0,medium
1799,clear,42.6023,0,high
472,snow,55.6042,0,low
1823,clear,43.0835,0,high
1362,rain,50.1266,0,medium
928,clear,72.987,0,medium
985,clear,78.3406,0,medium
1654,snow,15.8389,0,high
439,clear,78.4375,0,low
635,clear,82.4161,0,medium
647,clear,78.7667,0,medium
253,clear,94.4302,0,low
205,clear,107.7181,0,low
1248,clear,55.8285,0,medium
567,clear,87.7946,0,low
1847,fog,21.9245,0,high
1569,rain,42.7317,0,high
1563,clear,55.2556,0,high
253,fog,69.5434,0,low
472,fog,53.0548,0,low
497,clear,83.6197,0,low
185,snow,50.3192,0,low
240,clear,87.7402,0,low
1167,clear,62.3364,0,medium
1809,clear,45.0655,0,high
1169,clear,57.1509,0,medium
383,clear,88.4097,0,low
1840,clear,38.5197,0,high
1618,clear,55.2985,0,high
432,rain,75.445,0,low
242,clear,97.9509,0,low
688,clear,82.9875,0,medium
306,fog,66.2484,0,low
869,rain,64.2685,0,medium
1250,rain,45.6133,0,medium
1209,fog,38.6109,0,medium
707,clear,77.0581,0,medium
1819,clear,42.3904,0,high
1093,fog,41.6985,0,medium
1109,clear,71.1898,0,medium
601,fog,55.4233,0,medium
575,rain,73.1755,0,low
438,clear,79.6456,0,low
689,clear,76.2575,0,medium
383,fog,53.941,0,low
1555,clear,47.7712,0,high
958,clear,80.0873,1,medium
1650,rain,32.7454,0,high
1186,rain,49.7187,0,medium
259,rain,70.1555,0,low
1071,fog,42.9096,0,medium
357,rain,70.9683,0,low
1882,rain,30.7526,0,high
1148,clear,67.2118,0,medium
173,clear,91.5042,0,low
928,fog,43.3798,0,medium
552,rain,63.6848,0,low
1363,clear,55.4287,0,medium
213,fog,80.3443,0,low
1619,fog,25.1295,0,high
393,clear,93.6532,0,low
1100,rain,53.3886,0,medium
1787,clear,42.3295,0,high
1857,snow,10.0,0,high
1677,clear,52.7853,0,high
622,rain,70.8987,0,medium
123,clear,103.8086,0,low
855,snow,40.1588,0,medium
1103,clear,71.4877,0,medium
256,fog,67.683,0,low
505,snow,64.3676,0,low
616,clear,78.5098,0,medium
1785,clear,39.3557,0,high
115,fog,66.6839,1,low
1571,clear,50.8636,0,high
767,clear,76.4058,0,medium
1302,rain,36.4956,0,medium
1026,snow,35.8817,0,medium
1193,clear,74.0183,0,medium
1953,clear,47.3375,0,high
391,clear,92.3813,0,low
687,rain,65.3898,0,medium
1559,fog,20.384,0,high
505,snow,53.3533,1,low
1368,snow,22.5445,0,medium
990,fog,48.0471,0,medium
1030,rain,53.3063,0,medium
1131,clear,63.041,0,medium
470,clear,79.3096,0,low
1883,rain,28.7539,0,high
1797,rain,38.2855,0,high
1561,clear,51.867,0,high
1973,snow,10.0,1,high
533,clear,81.505,0,low
1489,fog,35.5943,0,high
101,clear,93.7753,0,low
970,rain,51.7211,0,medium
491,clear,88.4698,0,low
1848,clear,39.1839,0,high
880,clear,71.4072,0,medium
1125,clear,74.5895,0,medium
847,rain,62.8078,0,medium
1736,rain,29.4915,0,high
309,clear,93.4249,0,low
1666,clear,47.3817,0,high
1110,clear,77.0879,0,medium
183,clear,95.1811,0,low
1214,rain,56.5922,0,medium
1084,rain,57.8743,0,medium
860,fog,52.3075,0,medium
1012,clear,69.5984,0,medium
297,rain,76.884,0,low
839,clear,80.7414,0,medium
423,clear,81.8013,0,low
1155,clear,59.2874,0,medium
420,clear,81.5321,0,low
443,clear,94.8202,0,low
437,clear,83.8608,0,low
1416,clear,52.2041,0,high
1373,clear,63.7752,0,medium
1414,clear,61.8147,0,high
854,clear,72.4081,0,medium
1328,clear,56.2532,0,medium
1020,fog,43.9061,0,medium
977,clear,66.042,0,medium
1045,fog,43.9384,0,medium
966,snow,33.8617,0,medium
1681,rain,36.6642,0,high
1792,clear,40.7236,0,high
1026,clear,66.7931,0,medium
585,rain,62.5069,0,low
795,rain,74.3639,0,medium
1557,snow,28.6772,0,high
983,clear,72.477,0,medium
299,rain,78.0446,0,low
836,fog,38.9933,0,medium
970,clear,74.1675,0,medium
1688,rain,37.0164,0,high
400,rain,68.6727,0,low
380,clear,89.3434,0,low
1086,fog,41.199,0,medium
1446,rain,49.6558,0,high
1398,clear,53.6269,0,medium
645,clear,85.5892,0,medium
1150,clear,65.614,0,medium
262,clear,89.341,0,low
836,fog,48.5651,0,medium
685,clear,77.894,0,medium
1209,fog,44.8403,0,medium
395,rain,73.4938,0,low
489,fog,67.4706,0,low
1205,clear,71.1894,0,medium
149,clear,99.0749,0,low
779,rain,66.6416,0,medium
1871,rain,35.2968,0,high
184,clear,94.0506,0,low
1444,clear,69.2713,0,high
1344,rain,48.4416,0,medium
604,clear,77.6253,0,medium
1985,clear,36.8381,0,high
362,rain,85.358,0,low
1541,clear,50.6672,0,high
101,clear,97.8648,0,low
1079,clear,72.3518,0,medium
738,clear,80.2807,0,medium
1376,rain,37.2776,0,medium
405,clear,85.1642,0,low
798,fog,42.0624,0,medium
781,snow,37.4594,0,medium
1770,clear,33.9966,0,high
1857,fog,12.422,0,high
1956,snow,10.0,0,high
1120,clear,72.2799,0,medium
1951,clear,32.5986,0,high
518,clear,81.8439,0,low
403,clear,86.6968,0,low
128,fog,72.1789,0,low
1346,fog,40.7272,0,medium
1356,fog,26.2152,1,medium
869,clear,74.1864,0,medium
983,clear,76.8622,0,medium
1466,snow,28.1185,0,high
914,snow,43.4116,0,medium
373,rain,72.9941,0,low
625,rain,73.6008,0,medium
722,fog,48.2827,0,medium
1486,rain,35.9882,0,high
1879,clear,48.5722,0,high
360,clear,92.3538,0,low
1798,clear,36.8531,0,high
1875,clear,30.9639,0,high
362,rain,71.4894,1,low
300,snow,57.6771,1,low
1218,rain,50.48,0,medium
653,clear,77.587,0,medium
1127,clear,69.5613,0,medium
143,clear,94.399,0,low
1481,clear,55.8894,0,high
955,fog,51.3313,0,medium
730,clear,77.2867,0,medium
1172,rain,50.0951,0,medium
1428,clear,53.7706,0,high
279,clear,93.2717,0,low
1037,clear,68.9371,0,medium
356,clear,91.112,0,low
1576,clear,62.843,0,high
584,clear,84.3597,0,low
689,rain,67.1777,0,medium
696,fog,49.7576,0,medium
221,fog,65.2033,0,low
710,rain,63.7507,0,medium
717,clear,80.7452,0,medium
1170,fog,46.217,0,medium
689,clear,73.6576,0,medium
1761,rain,28.4946,0,high
1583,clear,52.9393,0,high
1062,rain,48.6032,0,medium
1772,rain,28.9434,0,high
374,clear,91.821,0,low
1574,rain,33.7139,0,high
1040,clear,68.3486,0,medium
203,rain,86.5602,0,low
1270,clear,54.9889,0,medium
1887,clear,38.6869,0,high
149,clear,99.3053,0,low
1529,clear,54.4618,0,high
1952,fog,14.3551,0,high
608,rain,66.5675,0,medium
1771,clear,57.8973,0,high
1529,clear,53.4315,0,high
1201,fog,41.7778,0,medium
1855,clear,50.9523,0,high
235,clear,80.3075,0,low
900,clear,75.2295,0,medium
361,fog,66.9381,0,low
178,clear,103.0945,0,low
1027,clear,68.5521,0,medium
1874,fog,24.2578,0,high
130,rain,78.8749,0,low
1799,rain,20.1932,0,high
1155,clear,64.7161,0,medium
920,rain,61.516,0,medium
1598,clear,54.1282,0,high
1370,clear,63.6625,0,medium
702,clear,81.2997,0,medium
548,clear,86.2421,0,low
1892,clear,36.6277,0,high
295,fog,63.2085,1,low
1963,fog,16.3879,0,high
1977,clear,36.3986,0,high
1987,snow,10.0,0,high
1589,clear,60.1561,0,high
1487,clear,62.9987,0,high
903,rain,57.0153,0,medium
293,snow,61.4944,1,low
320,fog,62.59,0,low
1116,fog,49.0077,0,medium
1934,rain,29.9526,0,high
1810,clear,43.9103,0,high
188,clear,91.5815,1,low
1451,rain,47.3203,0,high
1436,rain,42.6823,0,high
189,fog,71.633,0,low
1138,clear,63.7548,0,medium
854,clear,72.8219,0,medium
570,clear,81.86,0,low
578,clear,79.6327,0,low
1482,rain,37.9544,0,high
1964,clear,39.9679,0,high
820,clear,78.92,0,medium
1218,clear,60.3898,0,medium
401,fog,58.5319,0,low
1082,clear,72.712,0,medium
1831,rain,27.0437,0,high
567,clear,89.7085,0,low
165,snow,55.6892,0,low
1321,clear,61.3289,0,medium
1757,fog,19.9487,0,high
1577,fog,31.325,0,high
1066,clear,67.1059,0,medium
220,clear,93.2639,0,low
711,clear,77.967,0,medium
1676,clear,47.6545,0,high
1699,rain,27.919,0,high
1212,clear,62.5063,0,medium
467,clear,82.735,0,low
359,clear,85.3015,0,low
451,clear,87.6654,0,low
1138,rain,47.9224,0,medium
956,clear,65.7471,0,medium
1186,rain,46.7818,0,medium
369,rain,62.0745,0,low
1220,fog,43.6594,0,medium
346,clear,89.218,0,low
147,clear,91.76,0,low
1502,fog,39.6772,0,high
1531,clear,51.5753,0,high
157,fog,71.5751,0,low
1228,clear,74.711,0,medium
1089,fog,45.1465,0,medium
892,fog,47.5636,0,medium
1314,fog,38.8297,0,medium
1788,rain,30.6858,0,high
994,clear,76.0367,0,medium
1442,clear,62.8155,0,high
798,fog,52.7396,0,medium
1998,fog,15.1618,0,high
1718,fog,30.3752,0,high
142,clear,100.4953,0,low
1065,fog,40.2807,0,medium
1720,rain,32.5947,0,high
500,snow,51.0823,0,low
1177,rain,55.4682,0,medium
1216,snow,19.8675,0,medium
825,rain,61.9855,0,medium
1894,clear,48.6809,0,high
1899,clear,37.2259,0,high
879,clear,76.3633,0,medium
862,clear,83.8318,0,medium
871,fog,50.3047,0,medium
1442,clear,58.5469,0,high
1053,clear,66.2124,0,medium
498,snow,47.7266,0,low
1868,clear,44.7223,0,high
1849,clear,38.323,0,high
833,rain,64.6287,0,medium
600,fog,58.1646,0,low
1745,fog,25.739,0,high
1687,fog,23.3731,0,high
1192,rain,52.4712,1,medium
1649,fog,24.5056,0,high
1799,clear,46.3825,0,high
459,clear,83.8004,0,low
1367,clear,67.7333,0,medium
413,clear,86.8827,0,low
1578,clear,50.6449,0,high
893,clear,75.4832,0,medium
938,rain,57.4862,0,medium
1046,clear,71.9197,0,medium
149,fog,67.6545,1,low
282,clear,86.3958,0,low
106,fog,65.9527,0,low
1316,clear,60.6967,0,medium
1119,clear,70.5069,0,medium
571,clear,79.1649,0,low
1875,rain,42.6138,0,high
1447,clear,59.3215,0,high
444,clear,85.7089,0,low
846,clear,71.281,0,medium
132,clear,96.2859,0,low
1446,clear,57.0725,0,high
938,clear,65.9762,0,medium
263,rain,84.5906,1,low
646,clear,77.1148,0,medium
1323,fog,35.8214,0,medium
1575,clear,55.1191,0,high
1745,fog,22.1953,0,high
217,snow,64.3237,0,low
991,rain,47.0115,0,medium
402,rain,64.3012,0,low
1594,clear,57.6995,0,high
1894,rain,35.3667,1,high
1177,fog,44.7112,1,medium
1542,fog,32.7043,1,high
404,rain,71.8223,0,low
1905,fog,22.5482,0,high
774,clear,74.2028,0,medium
1689,clear,54.8556,0,high
1950,rain,29.0635,0,high
232,clear,94.8678,0,low
597,clear,80.2796,0,low
198,clear,103.9544,0,low
566,clear,81.6339,0,low
1934,clear,40.5242,0,high
358,clear,83.1213,0,low
1035,clear,67.851,0,medium
1327,clear,63.0835,0,medium
693,clear,73.3954,0,medium
639,clear,80.4543,0,medium
1831,clear,41.3987,0,high
1740,clear,41.6956,0,high
589,clear,85.6655,0,low
1571,rain,40.37,0,high
883,snow,39.9515,0,medium
364,clear,94.7254,0,low
237,clear,94.6501,0,low
1059,clear,67.5247,0,medium
574,fog,55.1585,0,low
735,clear,81.0401,0,medium
1048,clear,74.3027,0,medium
216,clear,92.8854,0,low
1873,clear,49.1393,0,high
1617,clear,57.6475,0,high
1077,clear,63.0242,0,medium
1287,clear,62.7458,0,medium
870,rain,68.4305,0,medium
1681,clear,49.6037,0,high
1957,clear,36.733,0,high
997,clear,62.9514,0,medium
1103,rain,64.2877,0,medium
1865,snow,10.0,1,high
859,clear,71.3241,0,medium
878,fog,37.6313,0,medium
1001,fog,43.8115,0,medium
1966,snow,10.0,0,high
1314,fog,37.4146,0,medium
944,clear,71.0235,0,medium
1978,clear,45.5309,0,high
605,fog,54.8438,0,medium
223,rain,83.3147,0,low
1027,rain,55.8988,0,medium
1836,clear,49.2926,0,high
1383,rain,36.8264,0,medium
342,snow,63.9916,0,low
1479,clear,50.1299,0,high
1927,rain,26.9028,0,high
1026,clear,60.7013,0,medium
681,rain,63.1952,0,medium
377,clear,92.0283,0,low
1279,clear,63.0489,0,medium
962,clear,74.0821,0,medium
537,rain,66.2755,0,low
902,clear,74.8176,0,medium
1012,rain,50.4915,0,medium
1166,clear,62.6564,0,medium
1465,fog,33.7909,0,high
176,clear,92.3804,0,low
1023,clear,78.9039,0,medium
568,clear,82.9798,0,low
1501,clear,51.7042,0,high
1153,clear,61.9151,0,medium
731,clear,83.9969,0,medium
524,clear,92.184,0,low
1332,clear,59.7179,0,medium
1219,snow,35.3255,0,medium
861,rain,60.5455,0,medium
1377,fog,28.1626,0,medium
405,clear,96.9071,0,low
400,clear,76.0389,0,low
549,clear,71.2404,0,low
1998,clear,46.6437,0,high
418,clear,90.42,0,low
410,clear,82.6024,0,low
902,fog,51.614,0,medium
1991,rain,32.1917,0,high
747,clear,72.7636,0,medium
1222,clear,64.3035,0,medium
599,clear,92.0629,0,low
523,fog,62.3751,0,low
1369,clear,58.3662,0,medium
169,clear,94.4169,0,low
1804,rain,28.0315,0,high
810,snow,37.7492,0,medium
1199,clear,70.4163,0,medium
1312,fog,36.945,0,medium
914,clear,80.4363,0,medium
1303,rain,37.8239,0,medium
1877,clear,43.7925,0,high
553,clear,80.0364,0,low
1273,clear,66.9147,0,medium
640,clear,79.5481,0,medium
1687,clear,53.4264,0,high
1082,rain,63.0052,0,medium
283,rain,80.1535,0,low
295,clear,87.3728,0,low
1512,fog,33.4166,0,high
167,clear,99.1489,0,low
252,clear,84.3501,0,low
275,clear,94.1303,0,low
956,fog,43.2547,0,medium
1657,clear,59.662,0,high
708,clear,75.9861,0,medium
1885,fog,20.4256,0,high
1996,clear,48.8233,0,high
377,clear,83.2515,0,low
1450,rain,40.5064,0,high
301,rain,86.4342,0,low
1016,rain,48.5745,0,medium
1638,clear,52.4151,0,high
1814,clear,53.9977,0,high
999,clear,70.0389,0,medium
1376,fog,31.3459,0,medium
1866,clear,45.3739,0,high
1037,rain,51.969,0,medium
1238,fog,42.8371,0,medium
451,clear,78.1452,0,low
1702,clear,43.455,0,high
1836,clear,44.0934,1,high
1488,clear,60.487,0,high
621,clear,76.38,0,medium
211,clear,85.4763,0,low
1412,clear,45.9571,0,high
1127,fog,41.2652,0,medium
179,rain,77.8327,0,low
1257,clear,53.3032,0,medium
1062,clear,65.8968,0,medium
442,fog,60.7103,0,low
1441,fog,41.9605,1,high
1666,clear,66.9838,0,high
1593,clear,55.5443,0,high
607,clear,82.2942,0,medium
712,clear,74.0007,0,medium
649,clear,89.5698,0,medium
1910,clear,46.2059,0,high
1710,clear,53.1783,0,high
1450,snow,20.3375,0,high
200,clear,103.314,0,low
1729,clear,49.2053,0,high
1644,clear,46.9396,0,high
944,clear,71.5617,0,medium
117,clear,106.976,0,low
1662,clear,44.8671,0,high
1108,rain,44.3151,0,medium
879,clear,72.5,0,medium
1568,fog,31.3458,0,high
168,fog,70.0472,0,low
898,rain,58.5824,0,medium
1357,rain,43.9818,0,medium
1611,clear,51.0713,0,high
1449,clear,52.4111,0,high
535,rain,71.7494,0,low
834,clear,73.6509,0,medium
1794,rain,28.7713,0,high
636,clear,87.1983,0,medium
1134,clear,57.2778,0,medium
1609,clear,52.4006,0,high
375,clear,80.4296,0,low
1172,rain,61.6696,0,medium
577,rain,68.7134,0,low
1263,clear,55.9054,0,medium
1062,clear,58.8063,0,medium
1303,rain,38.4903,0,medium
1269,rain,42.4587,0,medium
1838,clear,49.7648,0,high
1175,clear,59.3886,0,medium
1187,clear,67.9242,0,medium
1786,clear,48.0318,0,high
462,clear,81.2693,0,low
802,fog,54.6638,0,medium
1935,clear,46.3688,0,high
1464,clear,55.2065,0,high
981,clear,64.6338,0,medium
1658,rain,32.5613,0,high
1151,clear,74.2637,0,medium
576,clear,83.5607,0,low
1232,fog,41.043,0,medium
1289,clear,57.5777,0,medium
885,fog,46.0139,0,medium
1458,fog,35.6484,0,high
1164,snow,35.4593,0,medium
101,rain,87.5165,0,low
1224,clear,64.8602,0,medium
1425,clear,62.8873,0,high
662,clear,78.3846,0,medium
1778,snow,10.0,0,high
1103,clear,68.429,0,medium
854,rain,59.022,0,medium
1947,clear,38.8162,0,high
1966,rain,28.2831,1,high
453,rain,75.3094,0,low
895,rain,57.894,0,medium
1604,snow,10.0,0,high
715,fog,61.3082,1,medium
1036,clear,58.879,0,medium
1850,clear,55.1364,0,high
577,clear,81.1007,0,low
564,clear,76.6039,0,low
1720,fog,21.9342,0,high
331,clear,97.5109,1,low
1218,clear,64.5612,0,medium
1390,clear,52.9487,0,medium
817,clear,67.126,0,medium
1049,clear,57.6057,0,medium
454,clear,74.3892,0,low
1523,clear,52.829,0,high
732,clear,73.4367,0,medium
1121,clear,61.4516,0,medium
1178,clear,69.6015,0,medium
1517,clear,47.7411,0,high
1748,fog,31.0179,0,high
1178,clear,68.2316,0,medium
308,rain,69.1254,0,low
684,clear,79.1029,0,medium
1733,clear,55.2474,0,high
903,clear,71.3968,0,medium
1447,fog,27.3754,0,high
422,clear,96.888,0,low
1081,clear,63.3754,0,medium
1295,rain,48.4512,0,medium
280,rain,83.4966,0,low
1027,clear,69.6354,0,medium
559,clear,79.343,0,low
1653,rain,41.2194,0,high
1181,rain,45.4445,0,medium
303,clear,86.2784,0,low
990,rain,54.0006,0,medium
1712,clear,48.5927,0,high
1205,clear,63.3099,0,medium
1943,rain,31.5017,0,high
1240,clear,53.9885,0,medium
1726,clear,51.9297,0,high
1128,clear,65.9762,0,medium
1560,snow,21.3764,0,high
854,snow,33.9123,0,medium
1272,clear,60.7218,0,medium
1078,clear,64.6376,0,medium
816,rain,53.5963,0,medium
298,clear,97.8738,0,low
862,clear,76.3506,0,medium
830,snow,40.027,0,medium
873,fog,43.1619,0,medium
1962,clear,42.4153,0,high
374,rain,81.4538,0,low
1170,clear,69.8586,0,medium
1216,clear,59.1918,0,medium
198,clear,94.9172,0,low
213,clear,98.8324,0,low
1534,fog,28.8652,1,high
1315,rain,53.4699,0,medium
996,clear,76.6914,0,medium
546,rain,74.2475,0,low
534,clear,86.168,0,low
449,clear,87.2452,0,low
876,clear,79.3608,0,medium
279,clear,86.8349,0,low
1832,rain,34.4221,0,high
1595,fog,31.5491,0,high
626,fog,58.1944,0,medium
228,rain,70.6029,0,low
759,rain,65.1673,0,medium
539,clear,77.451,0,low
486,rain,73.046,0,low
1897,clear,32.5848,0,high
444,clear,86.8977,0,low
718,fog,44.3982,0,medium
103,clear,100.8283,0,low
437,clear,82.1005,0,low
451,fog,58.5092,0,low
166,clear,97.8833,0,low
932,clear,70.7627,0,medium
801,fog,56.413,0,medium
1635,fog,28.7443,0,high
1387,fog,32.9692,0,medium
1693,clear,54.0129,0,high
